Area code,URL,Suara Total,Suara Sah,Suara Tidak Sah,Paslon 01,Paslon 02,Paslon 03
3174061005060,https://kawalpemilu.org/h/317406100560,null,null,null,null,null,null
3174061005061,https://kawalpemilu.org/h/317406100561,null,null,null,null,null,null
3174061005062,https://kawalpemilu.org/h/317406100562,null,null,null,null,null,null
3174061005063,https://kawalpemilu.org/h/317406100563,null,null,null,null,null,null
3174061005064,https://kawalpemilu.org/h/317406100564,null,null,null,null,null,null
3174061005065,https://kawalpemilu.org/h/317406100565,null,null,null,null,null,null
3174061005066,https://kawalpemilu.org/h/317406100566,null,null,null,null,null,null
3174061005067,https://kawalpemilu.org/h/317406100567,null,null,null,null,null,null
3174061005068,https://kawalpemilu.org/h/317406100568,null,null,null,null,null,null
3174061005069,https://kawalpemilu.org/h/317406100569,null,null,null,null,null,null
3174061005070,https://kawalpemilu.org/h/317406100570,null,null,null,null,null,null
3174061005071,https://kawalpemilu.org/h/317406100571,null,null,null,null,null,null
3174061005072,https://kawalpemilu.org/h/317406100572,null,null,null,null,null,null
3174061005073,https://kawalpemilu.org/h/317406100573,null,null,null,null,null,null
3174061005074,https://kawalpemilu.org/h/317406100574,null,null,null,null,null,null
3174061005075,https://kawalpemilu.org/h/317406100575,null,null,null,null,null,null
3174061005076,https://kawalpemilu.org/h/317406100576,null,null,null,null,null,null
3174061005077,https://kawalpemilu.org/h/317406100577,null,null,null,null,null,null
3174061005078,https://kawalpemilu.org/h/317406100578,null,null,null,null,null,null
3174061005079,https://kawalpemilu.org/h/317406100579,null,null,null,null,null,null
3174061005080,https://kawalpemilu.org/h/317406100580,null,null,null,null,null,null
3174061005081,https://kawalpemilu.org/h/317406100581,null,null,null,null,null,null
3174061005082,https://kawalpemilu.org/h/317406100582,null,null,null,null,null,null
3174061005083,https://kawalpemilu.org/h/317406100583,null,null,null,null,null,null
3174061005084,https://kawalpemilu.org/h/317406100584,null,null,null,null,null,null
3174061005085,https://kawalpemilu.org/h/317406100585,null,null,null,null,null,null
3174061005086,https://kawalpemilu.org/h/317406100586,null,null,null,null,null,null
3174061005087,https://kawalpemilu.org/h/317406100587,null,null,null,null,null,null
3174061005088,https://kawalpemilu.org/h/317406100588,null,null,null,null,null,null
3174061005089,https://kawalpemilu.org/h/317406100589,null,null,null,null,null,null
3174061005090,https://kawalpemilu.org/h/317406100590,null,null,null,null,null,null
3174061005091,https://kawalpemilu.org/h/317406100591,null,null,null,null,null,null
