Area code,URL,Suara Total,Suara Sah,Suara Tidak Sah,Paslon 01,Paslon 02,Paslon 03
3173011001101,https://kawalpemilu.org/h/3173011001101,null,null,null,null,null,null
3173011001102,https://kawalpemilu.org/h/3173011001102,null,null,null,null,null,null
3173011001103,https://kawalpemilu.org/h/3173011001103,null,null,null,null,null,null
3173011001104,https://kawalpemilu.org/h/3173011001104,null,null,null,null,null,null
3173011001105,https://kawalpemilu.org/h/3173011001105,null,null,null,null,null,null
3173011001106,https://kawalpemilu.org/h/3173011001106,null,null,null,64,124,26
3173011001107,https://kawalpemilu.org/h/3173011001107,null,null,null,null,null,null
3173011001108,https://kawalpemilu.org/h/3173011001108,null,null,null,null,null,null
3173011001109,https://kawalpemilu.org/h/3173011001109,null,null,null,null,null,null
3173011001110,https://kawalpemilu.org/h/3173011001110,null,null,null,null,null,null
3173011001111,https://kawalpemilu.org/h/3173011001111,null,null,null,48,74,63
3173011001112,https://kawalpemilu.org/h/3173011001112,null,null,null,null,null,null
3173011001113,https://kawalpemilu.org/h/3173011001113,null,null,null,null,null,null
3173011001114,https://kawalpemilu.org/h/3173011001114,null,null,null,45,79,16
3173011001115,https://kawalpemilu.org/h/3173011001115,null,null,null,36,88,29
3173011001116,https://kawalpemilu.org/h/3173011001116,null,null,null,null,null,null
3173011001117,https://kawalpemilu.org/h/3173011001117,null,null,null,null,null,null
3173011001118,https://kawalpemilu.org/h/3173011001118,null,null,null,null,null,null
3173011001119,https://kawalpemilu.org/h/3173011001119,null,null,null,73,97,28
3173011001120,https://kawalpemilu.org/h/3173011001120,null,null,null,null,null,null
3173011001121,https://kawalpemilu.org/h/3173011001121,null,null,null,null,null,null
3173011001122,https://kawalpemilu.org/h/3173011001122,null,null,null,null,null,null
3173011001123,https://kawalpemilu.org/h/3173011001123,null,null,null,null,null,null
3173011001124,https://kawalpemilu.org/h/3173011001124,null,null,null,null,null,null
3173011001125,https://kawalpemilu.org/h/3173011001125,null,null,null,null,null,null
3173011001126,https://kawalpemilu.org/h/3173011001126,null,null,null,null,null,null
3173011001127,https://kawalpemilu.org/h/3173011001127,null,null,null,null,null,null
3173011001128,https://kawalpemilu.org/h/3173011001128,null,null,null,null,null,null
3173011001129,https://kawalpemilu.org/h/3173011001129,null,null,null,6,98,82
3173011001130,https://kawalpemilu.org/h/3173011001130,null,null,null,null,null,null
3173011001131,https://kawalpemilu.org/h/3173011001131,null,null,null,null,null,null
3173011001132,https://kawalpemilu.org/h/3173011001132,null,null,null,null,null,null
3173011001133,https://kawalpemilu.org/h/3173011001133,null,null,null,null,null,null
3173011001134,https://kawalpemilu.org/h/3173011001134,null,null,null,null,null,null
3173011001135,https://kawalpemilu.org/h/3173011001135,null,null,null,59,89,38
3173011001136,https://kawalpemilu.org/h/3173011001136,null,null,null,null,null,null
3173011001137,https://kawalpemilu.org/h/3173011001137,null,null,null,86,106,44
3173011001138,https://kawalpemilu.org/h/3173011001138,null,null,null,null,null,null
3173011001139,https://kawalpemilu.org/h/3173011001139,null,null,null,null,null,null
3173011001140,https://kawalpemilu.org/h/3173011001140,null,null,null,null,null,null
3173011001141,https://kawalpemilu.org/h/3173011001141,null,null,null,73,110,32
3173011001142,https://kawalpemilu.org/h/3173011001142,null,null,null,null,null,null
3173011001143,https://kawalpemilu.org/h/3173011001143,null,null,null,null,null,null
3173011001144,https://kawalpemilu.org/h/3173011001144,null,null,null,null,null,null
3173011001145,https://kawalpemilu.org/h/3173011001145,null,null,null,null,null,null
3173011001146,https://kawalpemilu.org/h/3173011001146,null,null,null,75,120,37
3173011001147,https://kawalpemilu.org/h/3173011001147,null,null,null,65,129,24
3173011001148,https://kawalpemilu.org/h/3173011001148,null,null,null,null,null,null
3173011001149,https://kawalpemilu.org/h/3173011001149,null,null,null,null,null,null
3173011001150,https://kawalpemilu.org/h/3173011001150,null,null,null,null,null,null
3173011001151,https://kawalpemilu.org/h/3173011001151,null,null,null,null,null,null
3173011001152,https://kawalpemilu.org/h/3173011001152,null,null,null,49,103,26
3173011001153,https://kawalpemilu.org/h/3173011001153,null,null,null,67,96,18
3173011001154,https://kawalpemilu.org/h/3173011001154,null,null,null,74,95,21
3173011001155,https://kawalpemilu.org/h/3173011001155,null,null,null,null,null,null
3173011001156,https://kawalpemilu.org/h/3173011001156,null,null,null,null,null,null
3173011001157,https://kawalpemilu.org/h/3173011001157,null,null,null,null,null,null
3173011001158,https://kawalpemilu.org/h/3173011001158,null,null,null,null,null,null
