Area code,URL,Suara Total,Suara Sah,Suara Tidak Sah,Paslon 01,Paslon 02,Paslon 03
3174061001064,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001064.json,null,null,null,null,null,null
3174061001065,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001065.json,null,null,null,null,null,null
3174061001066,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001066.json,null,null,null,null,null,null
3174061001067,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001067.json,null,null,null,null,null,null
3174061001068,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001068.json,null,null,null,null,null,null
3174061001069,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001069.json,null,null,null,null,null,null
3174061001070,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001070.json,null,null,null,null,null,null
3174061001071,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001071.json,null,null,null,null,null,null
3174061001072,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001072.json,null,null,null,null,null,null
3174061001073,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001073.json,null,null,null,null,null,null
3174061001074,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001074.json,null,null,null,null,null,null
3174061001075,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001075.json,null,null,null,null,null,null
3174061001076,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001076.json,null,null,null,null,null,null
3174061001077,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001077.json,null,null,null,null,null,null
3174061001078,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001078.json,null,null,null,84,69,51
3174061001079,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001079.json,null,null,null,null,null,null
3174061001080,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001080.json,null,null,null,null,null,null
3174061001081,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001081.json,null,null,null,67,42,59
3174061001082,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001082.json,null,null,null,null,null,null
3174061001083,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001083.json,null,null,null,null,null,null
3174061001084,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001084.json,null,null,null,null,null,null
3174061001085,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001085.json,null,null,null,null,null,null
3174061001086,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001086.json,null,null,null,null,null,null
3174061001087,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001087.json,null,null,null,null,null,null
3174061001088,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001088.json,null,null,null,103,474,36
3174061001089,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001089.json,null,null,null,null,null,null
3174061001090,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001090.json,null,null,null,null,null,null
3174061001091,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001091.json,null,null,null,null,null,null
3174061001092,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001092.json,null,null,null,null,null,null
3174061001093,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001093.json,null,null,null,null,null,null
3174061001094,https://sirekap-obj-data.kpu.go.id/pemilu/hhcw/ppwp/31/3174/317406/3174061001/3174061001094.json,null,null,null,null,null,null
